"genre_name","movie_title","revenue","release_date","rolling_avg_revenue"
"Action","Texas Rangers","0","2001-11-30","78267587.333333333333"
"Action","Impostor","0","2001-12-03","47683186.666666666667"
"Action","The 51st State","14","2001-12-07","4.6666666666666667"
"Action","The Lord of the Rings: The Fellowship of the Ring","871368364","2001-12-18","290456126.00000000"
"Action","Jimmy Neutron: Boy Genius","80936232","2001-12-21","317434870.00000000"
"Action","Black Hawk Down","172989651","2001-12-28","375098082.33333333"
"Action","Highway","0","2002-01-01","84641961.000000000000"
"Action","D-Tox","6416302","2002-01-04","59801984.333333333333"
"Action","Narc","12633747","2002-01-14","6350016.333333333333"
"Action","Bloody Sunday","773228","2002-01-16","6607759.000000000000"
"Action","The Count of Monte Cristo","75395048","2002-01-23","29600674.333333333333"
"Action","Kung Pow: Enter the Fist","0","2002-01-25","25389425.333333333333"
"Action","Rabbit-Proof Fence","0","2002-02-04","25131682.666666666667"
"Action","Collateral Damage","78382433","2002-02-06","26127477.666666666667"
"Action","Rollerball","0","2002-02-08","26127477.666666666667"
"Action","Crossroads","61141030","2002-02-15","46507821.000000000000"
"Action","We Were Soldiers","114660784","2002-03-01","58600604.666666666667"
"Action","The Time Machine","123729176","2002-03-04","99843663.333333333333"
"Action","All About the Benjamins","25482931","2002-03-08","87957630.333333333333"
"Action","Resident Evil","102984862","2002-03-15","84065656.333333333333"
"Action","Blade II","155010032","2002-03-22","94492608.333333333333"
"Action","Big Trouble","8493890","2002-04-05","88829594.666666666667"
"Action","Changing Lanes","94935764","2002-04-07","86146562.000000000000"
"Action","The Scorpion King","165333180","2002-04-16","89587611.333333333333"
"Action","Spider-Man","821708551","2002-05-01","360659165.00000000"
"Action","Deuces Wild","0","2002-05-03","329013910.33333333"
"Action","Star Wars: Episode II - Attack of the Clones","649398328","2002-05-15","490368959.66666667"
"Action","The Sum of All Fears","193000000","2002-05-31","280799442.66666667"
"Action","Undercover Brother","41604473","2002-05-31","294667600.33333333"
"Action","Bad Company","65977295","2002-06-07","100193922.666666666667"
"Action","Windtalkers","77628265","2002-06-14","61736677.666666666667"
"Action","The Bourne Identity","214034224","2002-06-14","119213261.333333333333"
"Action","Minority Report","358372926","2002-06-20","216678471.66666667"
"Action","Men in Black II","441818803","2002-07-03","338075317.66666667"
"Action","Reign of Fire","43061982","2002-07-12","281084570.33333333"
"Action","Eight Legged Freaks","0","2002-07-17","161626928.33333333"
"Action","The Crocodile Hunter: Collision Course","33082548","2002-07-26","25381510.000000000000"
"Action","Spy Kids 2: The Island of Lost Dreams","119723358","2002-08-07","50935302.000000000000"
"Action","xXx","277448382","2002-08-09","143418096.00000000"
"Action","The Adventures of Pluto Nash","7103973","2002-08-15","134758571.00000000"
"Action","Undisputed","12398628","2002-08-23","98983661.000000000000"
"Action","Stealing Harvard","0","2002-09-13","6500867.000000000000"
"Action","Ballistic: Ecks vs. Sever","19924033","2002-09-20","10774220.333333333333"
"Action","The Tuxedo","0","2002-09-27","6641344.333333333333"
"Action","The Transporter","43928932","2002-10-02","21284321.666666666667"
"Action","Jonah: A VeggieTales Movie","0","2002-10-04","14642977.333333333333"
"Action","I Spy","33561137","2002-10-31","25830023.000000000000"
"Action","Half Past Dead","0","2002-11-15","11187045.666666666667"
"Action","Die Another Day","431971116","2002-11-17","155177417.66666667"
"Action","The Quiet American","27674124","2002-11-22","153215080.00000000"
"Action","Extreme Ops","10959475","2002-11-27","156868238.33333333"
"Action","Equilibrium","5359645","2002-12-06","14664414.666666666667"
"Action","Star Trek: Nemesis","67312826","2002-12-13","27877315.333333333333"
"Action","Dark Blue","9237470","2002-12-14","27303313.666666666667"
"Action","The Lord of the Rings: The Two Towers","926287400","2002-12-18","334279232.00000000"
"Action","英雄","177394432","2002-12-19","370973100.66666667"
"Action","Chicago","306776732","2002-12-26","470152854.66666667"
"Action","Nicholas Nickleby","0","2002-12-27","161390388.00000000"
"Action","The Hebrew Hammer","0","2003-01-01","102258910.666666666667"
"Action","올드보이","14980005","2003-01-01","4993335.000000000000"
"Action","Shanghai Knights","88323487","2003-02-06","34434497.333333333333"
"Action","Cradle 2 the Grave","56489558","2003-02-28","53264350.000000000000"
"Action","Tears of the Sun","85632458","2003-03-07","76815167.666666666667"
"Action","The Hunted","34234008","2003-03-11","58785341.333333333333"
"Action","Agent Cody Banks","58795814","2003-03-14","59554093.333333333333"
"Action","The Core","74208267","2003-03-28","55746029.666666666667"
"Action","Bulletproof Monk","0","2003-03-28","44334693.666666666667"
"Action","A Man Apart","44350926","2003-04-04","39519731.000000000000"
"Action","Johnny English","160583018","2003-04-06","68311314.666666666667"
"Action","Basic","42792561","2003-04-18","82575501.666666666667"
"Action","X2","407711549","2003-04-24","203695709.33333333"
"Action","Confidence","0","2003-04-25","150168036.66666667"
"Action","The Matrix Reloaded","738599701","2003-05-15","382103750.00000000"
"Action","Shade","0","2003-05-18","246199900.33333333"
"Action","The Italian Job","176070171","2003-05-30","304889957.33333333"
"Action","2 Fast 2 Furious","236350661","2003-06-05","137473610.66666667"
"Action","Hollywood Homicide","51142659","2003-06-09","154521163.66666667"
"Action","Hulk","245360480","2003-06-19","177617933.33333333"
"Action","Charlie's Angels: Full Throttle","259175788","2003-06-27","185226309.00000000"
"Action","Terminator 3: Rise of the Machines","435000000","2003-07-02","313178756.00000000"
"Action","Pirates of the Caribbean: The Curse of the Black Pearl","655011224","2003-07-09","449729004.00000000"
"Action","The League of Extraordinary Gentlemen","179265204","2003-07-11","423092142.66666667"
"Action","Bad Boys II","273339556","2003-07-18","369205328.00000000"
"Action","Lara Croft Tomb Raider: The Cradle of Life","156505388","2003-07-21","203036716.00000000"
"Action","Spy Kids 3-D: Game Over","197011982","2003-07-25","208952308.66666667"
"Action","S.W.A.T.","116643346","2003-08-08","156720238.66666667"
"Action","The Medallion","0","2003-08-15","104551776.000000000000"
"Action","Touching the Void","13885802","2003-09-05","43509716.000000000000"
"Action","Saints and Soldiers","0","2003-09-11","4628600.666666666667"
"Action","Once Upon a Time in Mexico","98185582","2003-09-11","37357128.000000000000"
"Action","Underworld","95708457","2003-09-19","64631346.333333333333"
"Action","The Rundown","80916492","2003-09-26","91603510.333333333333"
"Action","Duplex","19322135","2003-09-26","65315694.666666666667"
"Action","Kill Bill: Vol. 1","180949000","2003-10-10","93729209.000000000000"
"Action","The Matrix Revolutions","424988211","2003-11-05","208419782.00000000"
"Action","Timeline","19480739","2003-11-26","208472650.00000000"
"Action","The Lord of the Rings: The Return of the King","1118888979","2003-12-01","521119309.66666667"
"Action","The Last Samurai","456758981","2003-12-05","531709566.33333333"
"Action","실미도","0","2003-12-24","525215986.66666667"
"Action","Paycheck","96269812","2003-12-25","184342931.00000000"
"Action","Torque","46546197","2004-01-16","47605336.333333333333"
"Action","D.E.B.S.","0","2004-01-21","47605336.333333333333"
"Action","태극기 휘날리며","15","2004-02-05","15515404.000000000000"
"Action","Catch That Kid","16702864","2004-02-06","5567626.333333333333"
"Action","功夫","100914445","2004-02-10","39205774.666666666667"
"Action","Dawn of the Dead","102356381","2004-03-19","73324563.333333333333"
"Action","Walking Tall","57223890","2004-04-02","86831572.000000000000"
"Action","Hellboy","99318987","2004-04-02","86299752.666666666667"
"Action","Laws of Attraction","30016165","2004-04-04","62186347.333333333333"
"Action","The Punisher","54700105","2004-04-15","61345085.666666666667"
"Action","Kill Bill: Vol. 2","152159461","2004-04-16","78958577.000000000000"
"Action","Man on Fire","130293714","2004-04-23","112384426.666666666667"
"Action","十面埋伏","92863945","2004-05-19","125105706.666666666667"
"Action","The Day After Tomorrow","544272402","2004-05-26","255810020.33333333"
"Action","The Stepford Wives","102000000","2004-06-10","246378782.33333333"
"Action","The Chronicles of Riddick","115772733","2004-06-11","254015045.00000000"
"Action","Around the World in 80 Days","72178895","2004-06-16","96650542.666666666667"
"Action","Spider-Man 2","783766341","2004-06-25","323905989.66666667"
"Action","Ночной дозор","32000000","2004-06-27","295981745.33333333"
"Action","I, Robot","347234916","2004-07-15","387667085.66666667"
"Action","Catwoman","82102379","2004-07-22","153779098.33333333"
"Action","The Bourne Supremacy","288500217","2004-07-23","239279170.66666667"
"Action","Thunderbirds","28283637","2004-07-23","132962077.666666666667"
"Action","AVP: Alien vs. Predator","171183863","2004-08-12","162655905.66666667"
"Action","Without a Paddle","69631118","2004-08-20","89699539.333333333333"
"Action","Anacondas: The Hunt for the Blood Orchid","70992898","2004-08-26","103935959.666666666667"
"Action","Paparazzi","16605763","2004-09-03","52409926.333333333333"
"Action","Cellular","56422687","2004-09-06","48007116.000000000000"
"Action","Resident Evil: Apocalypse","129394835","2004-09-10","67474428.333333333333"
"Action","Sky Captain and the World of Tomorrow","57958696","2004-09-17","81258739.333333333333"
"Action","Shark Tale","367275019","2004-09-20","184876183.33333333"
"Action","The Last Shot","0","2004-09-24","141744571.66666667"
"Action","Ladder 49","74541707","2004-10-01","147272242.00000000"
"Action","Team America: World Police","50907422","2004-10-10","41816376.333333333333"
"Action","The Incredibles","631442092","2004-11-05","252297073.66666667"
"Action","Banlieue 13","9584131","2004-11-09","230644548.33333333"
"Action","After the Sunset","61347797","2004-11-12","234124673.33333333"
"Action","National Treasure","347451894","2004-11-19","139461274.00000000"
"Action","Alexander","167298192","2004-11-21","192032627.66666667"
"Action","Blade: Trinity","128905366","2004-12-08","214551817.33333333"
"Action","Flight of the Phoenix","21009180","2004-12-17","105737579.333333333333"
"Action","Dungeons & Dragons: Wrath of the Dragon God","0","2005-01-01","49971515.333333333333"
"Action","The Helix... Loaded","0","2005-01-01","7003060.000000000000"
"Action","This Thing of Ours","0","2005-01-01","0.00000000000000000000"
"Action","Elektra","56681566","2005-01-13","18893855.333333333333"
"Action","Alone in the Dark","10442808","2005-01-28","22374791.333333333333"
"Action","Unleashed","50871113","2005-02-02","39331829.000000000000"
"Action","London","0","2005-02-10","20437973.666666666667"
"Action","Man of the House","0","2005-02-25","16957037.666666666667"
"Action","The Pacifier","113006880","2005-03-04","37668960.000000000000"
"Action","Miss Congeniality 2: Armed and Fabulous","0","2005-03-11","37668960.000000000000"
"Action","Star Wars: Clone Wars (Volume 1)","0","2005-03-21","37668960.000000000000"
"Action","Sin City","158733820","2005-04-01","52911273.333333333333"
"Action","Sahara","119269486","2005-04-06","92667768.666666666667"
"Action","xXx: State of the Union","71073932","2005-04-27","116359079.333333333333"
"Action","Kingdom of Heaven","211643158","2005-05-03","133995525.33333333"
"Action","Fighting Tommy Riley","0","2005-05-06","94239030.000000000000"
"Action","The Matador","17297244","2005-05-12","76313467.333333333333"
"Action","A Sound of Thunder","5989640","2005-05-15","7762294.666666666667"
"Action","Star Wars: Episode III - Revenge of the Sith","850000000","2005-05-17","291095628.00000000"
"Action","Mr. & Mrs. Smith","478207520","2005-06-07","444732386.66666667"
"Action","Batman Begins","374218673","2005-06-10","567475397.66666667"
"Action","Nomad","0","2005-07-17","284142064.33333333"
"Action","The Island","162949164","2005-07-20","179055945.66666667"
"Action","Stealth","76932943","2005-07-28","79960702.333333333333"
"Action","Transporter 2","85167639","2005-08-02","108349915.333333333333"
"Action","The Dukes of Hazzard","110803676","2005-08-05","90968086.000000000000"
"Action","Four Brothers","92374674","2005-08-11","96115329.666666666667"
"Action","ต้มยำกุ้ง","27165581","2005-08-11","76781310.333333333333"
"Action","The Great Raid","10166502","2005-08-12","43235585.666666666667"
"Action","Supercross","3102550","2005-08-16","13478211.000000000000"
"Action","The Cave","15007991","2005-08-25","9425681.000000000000"
"Action","Serenity","38869464","2005-08-25","18993335.000000000000"
"Action","The Brothers Grimm","105316267","2005-08-26","53064574.000000000000"
"Action","Underclassman","0","2005-09-02","48061910.333333333333"
"Action","Kiss Kiss Bang Bang","15785148","2005-09-05","40367138.333333333333"
"Action","The Man","12382362","2005-09-08","9389170.000000000000"
"Action","Harsh Times","5967038","2005-09-11","11378182.666666666667"
"Action","Domino","22944502","2005-09-22","13764634.000000000000"
"Action","Into the Blue","44434439","2005-09-30","24448659.666666666667"
"Action","The Proposition","5048693","2005-10-06","24142544.666666666667"
"Action","Feast","658573","2005-10-14","16713901.666666666667"
"Action","Doom","55987321","2005-10-20","20564862.333333333333"
"Action","BloodRayne","2405420","2005-10-22","19683771.333333333333"
"Action","The Legend of Zorro","142400065","2005-10-24","66930935.333333333333"
"Action","Æon Flux","52304001","2005-11-30","65703162.000000000000"
