"company_name","movie_title","revenue","revenue_quartile"
"Walt Disney","Super Mario Bros.","20915465",4
"Walt Disney Animation Australia","The Jungle Book 2","135680000",1
"Walt Disney Animation Australia","Return to Never Land","109862682",2
"Walt Disney Animation Canada","Return to Never Land","109862682",1
"Walt Disney Animation Studios","Frozen","1274219009",1
"Walt Disney Animation Studios","Big Hero 6","652105443",1
"Walt Disney Animation Studios","Tangled","591794936",2
"Walt Disney Animation Studios","Wreck-It Ralph","471222889",2
"Walt Disney Animation Studios","Bolt","309979994",3
"Walt Disney Animation Studios","The Princess and the Frog","267045765",3
"Walt Disney Animation Studios","Mars Needs Moms","38992758",4
"Walt Disney Animation Studios","Winnie the Pooh","14460000",4
"Walt Disney Company","崖の上のポニョ","187479518",1
"Walt Disney Feature Animation","The Lion King","788241776",1
"Walt Disney Feature Animation","Dinosaur","354248063",1
"Walt Disney Feature Animation","Pocahontas","346079773",1
"Walt Disney Feature Animation","Chicken Little","314432665",2
"Walt Disney Feature Animation","Mulan","304320254",2
"Walt Disney Feature Animation","Atlantis: The Lost Empire","186053725",3
"Walt Disney Feature Animation","The Emperor's New Groove","169327687",3
"Walt Disney Feature Animation","Lilo & Stitch","145771527",4
"Walt Disney Feature Animation","Treasure Planet","109578115",4
"Walt Disney Pictures","Frozen","1274219009",1
"Walt Disney Pictures","Toy Story 3","1066969703",1
"Walt Disney Pictures","Pirates of the Caribbean: Dead Man's Chest","1065659812",1
"Walt Disney Pictures","Pirates of the Caribbean: On Stranger Tides","1045713802",1
"Walt Disney Pictures","Alice in Wonderland","1025491110",1
"Walt Disney Pictures","The Jungle Book","966550600",1
"Walt Disney Pictures","Pirates of the Caribbean: At World's End","961000000",1
"Walt Disney Pictures","Inside Out","857611174",1
"Walt Disney Pictures","The Lion King","788241776",1
"Walt Disney Pictures","Maleficent","758539785",1
"Walt Disney Pictures","Monsters University","743559607",1
"Walt Disney Pictures","Pirates of the Caribbean: The Curse of the Black Pearl","655011224",1
"Walt Disney Pictures","Big Hero 6","652105443",1
"Walt Disney Pictures","The Incredibles","631442092",1
"Walt Disney Pictures","Ratatouille","623722818",1
"Walt Disney Pictures","Tangled","591794936",1
"Walt Disney Pictures","Monsters, Inc.","562816256",1
"Walt Disney Pictures","Cars 2","559852396",1
"Walt Disney Pictures","Cinderella","543514353",1
"Walt Disney Pictures","Brave","538983207",1
"Walt Disney Pictures","WALL·E","521311860",1
"Walt Disney Pictures","Aladdin","504050219",1
"Walt Disney Pictures","Oz: The Great and Powerful","491868548",1
"Walt Disney Pictures","Cars","461983149",1
"Walt Disney Pictures","TRON: Legacy","400062763",1
"Walt Disney Pictures","A Bug's Life","363258859",1
"Walt Disney Pictures","Dinosaur","354248063",1
"Walt Disney Pictures","National Treasure","347451894",1
"Walt Disney Pictures","Pocahontas","346079773",1
"Walt Disney Pictures","Enchanted","340487652",2
"Walt Disney Pictures","Prince of Persia: The Sands of Time","335154643",2
"Walt Disney Pictures","The Good Dinosaur","331926147",2
"Walt Disney Pictures","Chicken Little","314432665",2
"Walt Disney Pictures","Mulan","304320254",2
"Walt Disney Pictures","Alice Through the Looking Glass","299370084",2
"Walt Disney Pictures","G-Force","292817841",2
"Walt Disney Pictures","John Carter","284139100",2
"Walt Disney Pictures","The Princess and the Frog","267045765",2
"Walt Disney Pictures","The Sorcerer's Apprentice","215283742",2
"Walt Disney Pictures","Into the Woods","212902372",2
"Walt Disney Pictures","Bedtime Stories","212874442",2
"Walt Disney Pictures","Tomorrowland","209154322",2
"Walt Disney Pictures","The Santa Clause","189833357",2
"Walt Disney Pictures","Atlantis: The Lost Empire","186053725",2
"Walt Disney Pictures","102 Dalmatians","183611771",2
"Walt Disney Pictures","The BFG","183345589",2
"Walt Disney Pictures","The Haunted Mansion","182290266",2
"Walt Disney Pictures","Flubber","177977226",2
"Walt Disney Pictures","The Santa Clause 2","172855065",2
"Walt Disney Pictures","The Emperor's New Groove","169327687",2
"Walt Disney Pictures","The Princess Diaries","165335153",2
"Walt Disney Pictures","The Muppets","165184237",2
"Walt Disney Pictures","Hannah Montana: The Movie","155545279",2
"Walt Disney Pictures","Beverly Hills Chihuahua","149281606",2
"Walt Disney Pictures","The Game Plan","147880543",2
"Walt Disney Pictures","Lilo & Stitch","145771527",2
"Walt Disney Pictures","Pete's Dragon","143695338",2
"Walt Disney Pictures","Remember the Titans","136706683",2
"Walt Disney Pictures","The Jungle Book 2","135680000",3
"Walt Disney Pictures","Eight Below","120455994",3
"Walt Disney Pictures","The Pacifier","113006880",3
"Walt Disney Pictures","Saving Mr. Banks","112544580",3
"Walt Disney Pictures","Freaky Friday","110230332",3
"Walt Disney Pictures","Return to Never Land","109862682",3
"Walt Disney Pictures","Treasure Planet","109578115",3
"Walt Disney Pictures","Race to Witch Mountain","106303988",3
"Walt Disney Pictures","Home on the Range","103951461",3
"Walt Disney Pictures","Alexander and the Terrible, Horrible, No Good, Very Bad Day","100654149",3
"Walt Disney Pictures","The Hunchback of Notre Dame","100138851",3
"Walt Disney Pictures","The Princess Diaries 2: Royal Engagement","95149435",3
"Walt Disney Pictures","Old Dogs","92219310",3
"Walt Disney Pictures","Fantasia 2000","90874570",3
"Walt Disney Pictures","The Lone Ranger","89289910",3
"Walt Disney Pictures","Sky High","86369815",3
"Walt Disney Pictures","Fantasia","83320000",3
"Walt Disney Pictures","The Rookie","75597042",3
"Walt Disney Pictures","The Kid","69700000",3
"Walt Disney Pictures","Herbie Fully Loaded","66002004",3
"Walt Disney Pictures","The Shaggy Dog","61112916",3
"Walt Disney Pictures","Secretariat","60251371",3
"Walt Disney Pictures","The Lizzie McGuire Movie","55534455",3
"Walt Disney Pictures","The Finest Hours","52099090",3
"Walt Disney Pictures","The Odd Life of Timothy Green","51854875",3
"Walt Disney Pictures","McFarland, USA","45710059",3
"Walt Disney Pictures","The Tigger Movie","45554533",3
"Walt Disney Pictures","Glory Road","42647449",3
"Walt Disney Pictures","Hocus Pocus","39514713",4
"Walt Disney Pictures","Million Dollar Arm","38307627",4
"Walt Disney Pictures","My Favorite Martian","36850101",4
"Walt Disney Pictures","White Fang","34793160",4
"Walt Disney Pictures","Confessions of a Teenage Drama Queen","29331068",4
"Walt Disney Pictures","Ice Princess","27645491",4
"Walt Disney Pictures","The Muppet Christmas Carol","27281507",4
"Walt Disney Pictures","Air Bud","23144499",4
"Walt Disney Pictures","Max Keeble's Big Move","17292381",4
"Walt Disney Pictures","The Greatest Game Ever Played","15431177",4
"Walt Disney Pictures","Winnie the Pooh","14460000",4
"Walt Disney Pictures","Prom","10130000",4
"Walt Disney Pictures","Meet the Deedles","4562146",4
"Walt Disney Pictures","Roadside Romeo","1100000",4
"Walt Disney Pictures","Pooh's Heffalump Movie","0",4
"Walt Disney Pictures","Tuck Everlasting","0",4
"Walt Disney Pictures","Mighty Joe Young","0",4
"Walt Disney Pictures","The Adventures of Huck Finn","0",4
"Walt Disney Pictures","Doug's 1st Movie","0",4
"Walt Disney Pictures","The Country Bears","0",4
"Walt Disney Pictures","Snow Dogs","0",4
"Walt Disney Pictures","George of the Jungle","0",4
"Walt Disney Pictures","High School Musical 3: Senior Year","0",4
"Walt Disney Pictures","Inspector Gadget","0",4
"Walt Disney Pictures","Holes","0",4
"Walt Disney Pictures","Håkon Håkonsen","0",4
"Walt Disney Pictures","The Straight Story","0",4
"Walt Disney Pictures","Teacher's Pet","0",4
"Walt Disney Productions","Bambi","267447150",1
"Walt Disney Productions","Snow White and the Seven Dwarfs","184925486",1
"Walt Disney Productions","Mary Poppins","102272727",2
"Walt Disney Productions","Pinocchio","84300000",2
"Walt Disney Productions","The Black Hole","35841901",3
"Walt Disney Productions","20,000 Leagues Under the Sea","28200000",3
"Walt Disney Productions","Dragonslayer","14110013",4
"Walt Disney Studios Motion Pictures","Captain America: Civil War","1153304495",1
"Walt Disney Studios Motion Pictures","The Jungle Book","966550600",1
"Walt Disney Studios Motion Pictures","Maleficent","758539785",2
"Walt Disney Studios Motion Pictures","Pete's Dragon","143695338",2
"Walt Disney Studios Motion Pictures","Earth to Echo","45300000",3
"Walt Disney Studios Motion Pictures","Roadside Romeo","1100000",4
"Walt Disney Television Animation","The Jungle Book 2","135680000",1
"Walt Disney Television Animation","Return to Never Land","109862682",2
"Walt Disney Television Animation","Recess: School's Out","44460850",3
"Walt Disney Television Animation","Teacher's Pet","0",4
"Walter Shenson Films","A Hard Day's Night","12299668",1
"Walwa Films S.A.","Cleopatra","71000000",1
"Wanda Visiu00f3n S.A.","Le peuple migrateur","20217080",1
"Wanda Visiu00f3n S.A.","Aloft","53086",2
"Wardour Street Pictures","Real Steel","299268508",1
"Wark Producing Corp.","Intolerance","8394751",1
"Warner Animation Group","The Lego Movie","469160692",1
"Warner Bros.","The Dark Knight Rises","1084939099",1
"Warner Bros.","The Dark Knight","1004558444",1
"Warner Bros.","Harry Potter and the Philosopher's Stone","976475550",1
"Warner Bros.","Harry Potter and the Order of the Phoenix","938212738",1
"Warner Bros.","Harry Potter and the Half-Blood Prince","933959197",1
"Warner Bros.","Harry Potter and the Goblet of Fire","895921036",1
"Warner Bros.","Harry Potter and the Chamber of Secrets","876688482",1
"Warner Bros.","Batman v Superman: Dawn of Justice","873260194",1
"Warner Bros.","Inception","825532764",1
"Warner Bros.","Harry Potter and the Prisoner of Azkaban","789804554",1
"Warner Bros.","Suicide Squad","745000000",1
"Warner Bros.","The Matrix Reloaded","738599701",1
"Warner Bros.","Gravity","716392705",1
"Warner Bros.","Interstellar","675120017",1
"Warner Bros.","Man of Steel","662845518",1
"Warner Bros.","I Am Legend","585349010",1
"Warner Bros.","American Sniper","542307423",1
"Warner Bros.","Sherlock Holmes","524028679",1
"Warner Bros.","Troy","497409852",1
"Warner Bros.","Twister","494471524",1
"Warner Bros.","Charlie and the Chocolate Factory","474968763",1
"Warner Bros.","San Andreas","470490832",1
"Warner Bros.","The Lego Movie","469160692",1
"Warner Bros.","The Matrix","463517383",1
"Warner Bros.","The Hangover","459270619",1
"Warner Bros.","The Last Samurai","456758981",1
"Warner Bros.","Ocean's Eleven","450717150",1
"Warner Bros.","The Exorcist","441306145",1
"Warner Bros.","Terminator 3: Rise of the Machines","435000000",1
"Warner Bros.","The Matrix Revolutions","424988211",1
"Warner Bros.","300","422610419",1
"Warner Bros.","Batman","411348924",1
"Warner Bros.","The Bodyguard","411006740",1
"Warner Bros.","Pacific Rim","407602906",1
"Warner Bros.","Superman Returns","391081192",1
"Warner Bros.","Robin Hood: Prince of Thieves","390493908",1
"Warner Bros.","Mad Max: Fury Road","378858340",1
"Warner Bros.","Slumdog Millionaire","377910544",1
"Warner Bros.","Batman Begins","374218673",1
"Warner Bros.","Terminator Salvation","371353001",1
"Warner Bros.","Edge of Tomorrow","370541256",1
"Warner Bros.","The Fugitive","368875760",1
"Warner Bros.","Ocean's Twelve","362744280",1
"Warner Bros.","The Great Gatsby","351040419",1
"Warner Bros.","300: Rise of an Empire","337580051",1
"Warner Bros.","Batman Forever","336529144",1
"Warner Bros.","Sherlock Holmes: A Game of Shadows","334615000",1
"Warner Bros.","The Curious Case of Benjamin Button","333932083",1
"Warner Bros.","The Perfect Storm","325756637",1
"Warner Bros.","Lethal Weapon 3","321731527",1
"Warner Bros.","Ocean's Thirteen","311312624",1
"Warner Bros.","Wrath of the Titans","301000000",1
"Warner Bros.","Superman","300218018",1
"Warner Bros.","The Departed","289847354",1
"Warner Bros.","Lethal Weapon 4","285444603",1
"Warner Bros.","The Green Mile","284600000",1
"Warner Bros.","Batman Returns","280000000",1
"Warner Bros.","Scooby-Doo","275650703",1
"Warner Bros.","Gran Torino","269958228",1
"Warner Bros.","Something's Gotta Give","266728738",1
"Warner Bros.","The Hangover Part II","254455986",1
"Warner Bros.","You've Got Mail","250821495",1
"Warner Bros.","Dark Shadows","245527149",1
"Warner Bros.","Eraser","242295562",1
"Warner Bros.","Batman & Robin","238207122",1
"Warner Bros.","A.I. Artificial Intelligence","235926552",1
"Warner Bros.","Clash of the Titans","232713139",1
"Warner Bros.","Argo","232324128",1
"Warner Bros.","Get Smart","230685453",1
"Warner Bros.","Yes Man","225990978",1
"Warner Bros.","Wild Wild West","222104681",1
"Warner Bros.","Green Lantern","219851172",1
"Warner Bros.","Million Dollar Baby","216763646",1
"Warner Bros.","Disclosure","214015089",1
"Warner Bros.","Due Date","211780824",1
"Warner Bros.","JFK","205405498",1
"Warner Bros.","City of Angels","198685114",1
"Warner Bros.","Jack the Giant Slayer","197687603",1
"Warner Bros.","The Pelican Brief","195268056",1
"Warner Bros.","The Intern","194564672",1
"Warner Bros.","Superman II","190458706",2
"Warner Bros.","Outbreak","189859560",2
"Warner Bros.","Watchmen","185258983",2
"Warner Bros.","Jupiter Ascending","183987723",2
"Warner Bros.","The Bridges of Madison County","182016617",2
"Warner Bros.","Poseidon","181674817",2
"Warner Bros.","Scooby-Doo 2: Monsters Unleashed","181466833",2
"Warner Bros.","Analyze This","176885658",2
"Warner Bros.","Creed","173567581",2
"Warner Bros.","Contact","171120329",2
"Warner Bros.","Blood Diamond","170877916",2
"Warner Bros.","The Specialist","170362582",2
"Warner Bros.","Starsky & Hutch","170268750",2
"Warner Bros.","Alexander","167298192",2
"Warner Bros.","Sleepers","165615285",2
"Warner Bros.","The Island","162949164",2
"Warner Bros.","Eyes Wide Shut","162091208",2
"Warner Bros.","Unforgiven","159157447",2
"Warner Bros.","Mystic River","156822020",2
"Warner Bros.","The Phantom of the Opera","154648887",2
"Warner Bros.","The Town","154026136",2
"Warner Bros.","Gremlins","153083102",2
"Warner Bros.","The Devil's Advocate","152944660",2
"Warner Bros.","A Time to Kill","152266007",2
"Warner Bros.","Happy Feet Two","150406466",2
"Warner Bros.","Swordfish","147080413",2
"Warner Bros.","The Color Purple","146292009",2
"Warner Bros.","Police Academy","146198896",2
"Warner Bros.","Crazy, Stupid, Love.","142851197",2
"Warner Bros.","Gothika","141591324",2
"Warner Bros.","Legend of the Guardians: The Owls of Ga'Hoole","140073390",2
"Warner Bros.","Contagion","137551594",2
"Warner Bros.","Conspiracy Theory","136982834",2
"Warner Bros.","V for Vendetta","132511035",2
"Warner Bros.","Space Cowboys","128884132",2
"Warner Bros.","Pan","128388320",2
"Warner Bros.","L.A. Confidential","126216940",2
"Warner Bros.","The Time Machine","123729176",2
"Warner Bros.","Blended","123494610",2
"Warner Bros.","Magic Mike XXL","122513057",2
"Warner Bros.","Invictus","122233971",2
"Warner Bros.","Executive Decision","121969216",2
